Booking_ID,Hotel_ID,Country,Brand_Tier,Star_Rating,Room_Type,Nights_Stayed,Booking_Channel,Meals_Included,Payment_Type,Customer_Age,Lead_Time_Days,Checkin_Date,Checkin_Month,Is_Weekend,Is_Public_Holiday,Occupancy_Rate_Property,Competitor_Avg_Rate_RM,Distance_To_Center_KM,Review_Score,Promo_Applied,Events_Index_City,ADR_RM,Total_Spend_RM,Extra_Spend_Unscaled,Satisfaction_Rating
1772,H059,Malaysia, midscale ,3,Single,3,Walk-in,Yes,Cash,40.0,35,2025-03-02,3,1,1,0.743,231.14,2.11,7.28,0,42.5,254.19,793.44,43448,4
4281,H058,USA,UPSCALE,4,Suite,2,Online, no ,Card,46.0,19,2025-04-11,4,0,0,0.689,507.11,3.67,9.8,0,35.0,529.96,1084.88,2531,5
5202,H037,Philippines,upscale,5,Suite,1,Online,Yes,Card,56.0,12,2022-09-08,9,0,0,0.703,846.95,1.92,9.8,0,42.7,871.33,955.34,56124,5
6357,H036,USA,economy,2,Single,1,Corporate,Yes, online ,37.0,7,2023-04-24,4,0,0,0.655,100.33,2.2,7.47,0,36.1,97.7,117.63,114521,4
5090,H014,indonesia,luxury,4,Suite,3,Online,Yes,Online,22.0,30,2025-01-18,1,1,0,0.844,706.38,2.97,9.8,1,42.6,778.66,2351.12,17747,3
5521,H012,Thailand,midscale,3,Single,3,Online,No,Online,19.0,59,2025-08-23,8,1,0,0.797,219.68,5.2,7.3,0,56.9,248.89,833.35,109426,4
6439,H074,Malaysia,economy,1,Double,3,Online,No,Card,40.0,23,2024-05-04,5,1,0,0.507,76.87,5.85,8.18,0,43.2,86.99,291.27,89179,4
2174,H008,USA,economy,2,Single,2,Online,Yes,card,45.0,46,2022-05-31,5,0,0,0.512,99.97,5.9,8.06,0,48.6,98.62,250.84,82455,5
4939,H053,Singapore, economy ,2,DOUBLE,2,Online,Yes,Cash,39.0,13,2023-10-06,10,0,0,0.863,109.41,3.49,6.49,0,38.8,117.13,271.74,50010,5
4143,H016,UK,economy,1,Double,4,online,Yes,Card,38.0,26,2023-01-19,1,0,0,0.62,81.11,5.89,6.71,0,38.0,81.97,371.1,75151,4
3232,H043,PHILIPPINES,ECONOMY,1,Single,2,Walk-in,Yes,Card,24.0,31,2022-10-08,10,1,1,0.763,91.77,1.16,7.17,0,44.1,94.63,304.35,117516,3
3956,H013,Philippines,economy,2,Single,1,Travel Agent,Yes,Cash,37.0,41,2024-03-01,3,0,0,0.893,111.71,4.24,7.93,0,58.0,108.46,168.95,36092,4
179,H076,Vietnam,economy,1,SINGLE,3,Online,No,Online,49.0,35,2022-10-07,10,0,0,0.76,77.38,5.75,7.06,0,36.1,72.34,329.07,76536,4
3712,H013,Philippines,economy,2,Single,2,Corporate,Yes,Card,54.0,15,2022-06-27,6,0,0,0.556,103.52,4.24,7.92,0,45.6,103.78,223.28,29660,5
6355,H028,Germany,midscale,3,Single,3,Corporate,Yes,Card,19.0,2,2022-12-17,12,1,0,0.758,287.4,2.24,8.49,1,70.8,255.12,822.07,32410,4
6497,H055,UK,midscale,4,Single,1, Walk-In ,Yes,Card,41.0,32,2025-08-21,8,0,0,0.98,677.12,1.31,8.49,0,76.1,195.69,490.44,87976,4
993,H079,Germany,upscale,4,Single,1,ONLINE,No,card,36.0,49,2022-10-08,10,1,0,0.781,388.86,5.24,9.52,0,57.4,383.71,432.78,92075,5
2791,H078,Singapore,economy,1,Single,3,Travel Agent,Yes,Cash,46.0,45,2024-05-10,5,0,0,0.818,70.0,1.55,5.82,0,59.5,75.99,264.27,79364,3
5593,H041,Indonesia,upscale,4,Single,1,Online,Yes,Cash,48.0,38,2023-08-08,8,0,0,0.707,392.39,3.2,8.93,0,50.3,371.95,488.59,56001,4
4782,H077,Indonesia,upscale,4,Single,3,Corporate,Yes,CARD,24.0,11,2025-01-09,1,0,0,0.833,403.59,5.3,9.45,0,53.9,401.43,1242.57,11819,3
463,H044,GERMANY,midscale,3,Double,5,Walk-In,YES,Card,41.0,12,2023-12-11,12,0,0,0.816,275.16,6.08,8.96,0,66.4,283.6,1467.72,27144,4
5270,H017,PHILIPPINES,midscale,3,Double,2,Online,YES,Card,23.0,0,2023-07-18,7,0,0,0.618,301.23,1.96,9.56,0,55.1,255.49,577.65,42329,4
4667,H017,Philippines,midscale,3,Double,2,Walk-in,Yes,Online,27.0,17,2024-05-31,5,0,0,0.543,231.96,1.96,8.26,0,56.7,226.03,487.59,48907,5
408,H069,USA,midscale,3,DOUBLE,2,Online,Yes,Card,61.0,13,2023-04-11,4,0,0,0.661,224.48,2.45,,0,56.1,252.32,561.36,14019,3
1980,H075,Philippines,upscale,3,Single,1, Online ,Yes,Card,45.0,10,2024-12-26,12,0,0,0.842,298.14,7.41,9.46,0,77.5,273.16,334.72,53953,5
4564,H033,Thailand,midscale,4,Double,1,Walk-in,Yes,Online,40.0,43,2022-11-30,11,0,0,0.472,336.93,0.98,8.07,1,40.6,327.75,442.34,57222,5
3156,H052,Singapore,upscale,5,Single,2,Online,Yes,Cash,46.0,0,2022-02-09,2,0,0,0.631,589.17,4.35,9.29,0,60.3,609.61,1244.94,115667,4
6337,H006,Singapore,economy,1,Double,3,Online, Yes ,Online,48.0,20,2024-07-02,7,0,1,0.793,99.02,2.95,7.72,0,67.3,112.95,377.79,87726,4
4957,H021, nan ,upscale,4,Suite,3,Online,Yes,Card,41.0,0,2024-11-26,11,0,0,0.618,567.37,9.56,9.79,0,65.6,679.46,2129.6,118685,5
4375,H011,Malaysia,upscale,4,Suite,3,Online,No,Cash,24.0,35,2024-12-30,12,0,0,0.82,481.51,2.74,8.4,0,62.2,632.04,1942.97,67792,4
6136,H031,Vietnam,midscale,4,Single,3,Corporate,Yes,CARD,40.0,12,2025-02-24,2,0,0,0.932,376.71,3.59,8.41,0,62.3,378.97,1175.97,110142,4
1945,H053,singapore,economy,2,Single,2,online,Yes,Card,26.0,30,2024-10-06,10,1,0,0.795,109.52,3.49,7.79,0,38.8,102.45,287.57,85803,3
2231,H049,INDIA,midscale,4,Double,2,Walk-in,Yes,ONLINE,36.0,26,2024-01-12,1,0,0,0.722,366.8,5.0,9.13,0,65.5,400.51,870.99,44328,5
4505,H029,Philippines,economy,1,Suite,1,Corporate,Yes,Cash,39.0,18,2023-11-29,11,0,0,0.832,108.15,5.16,6.32,0,59.1,111.26,223.47,86421,5
3783,H052,Singapore,upscale,5,Single,2,Corporate,No,CARD,38.0,24,2024-07-11,7,0,0,0.468,635.08,4.35,9.8,1,66.9,594.46,1210.87,23794,5
210,H048,India,midscale,3,Suite,2,Online,Yes,Card,18.0,33,2024-09-14,9,1,0,0.738,312.91,3.15,7.78,0,35.8,358.95,800.68,49689,5
1634,H042,India,upscale,3,Single,1,Online,Yes,Card,40.0,1,2022-01-15,1,1,0,0.691,264.96,3.88,,0,47.1,286.78,402.12,85994,4
2832,H014,Indonesia, luxury ,4,Single,2,Corporate,No,Cash,42.0,25,2023-11-05,11,1,0,0.788,521.68,2.97,8.69,0,61.5,536.15,1188.41,20024,5
2929,H066,Thailand,midscale,3,Single,3,ONLINE,Yes,online,40.0,12,2024-12-21,12,1,1,0.861,308.74,3.48,8.16,0,53.9,299.77,1012.8,55327,5
5850,H013,Philippines,economy,2,Single,1,Online,No,Online,27.0,13,2023-05-18,5,0,0,0.83,93.8,4.24,8.03,0,52.2,113.67,232.29,101549,5
3401,H015,Philippines,economy,1,Double,2,Online,Yes,Online,33.0,26,2024-08-13,8,0,0,0.763,89.77,2.8,6.44,0,62.9,94.75,254.78,8431,3
3587,H059,Malaysia, midscale ,3,Single,2,Travel Agent,Yes,Card,33.0,0,2024-07-27,7,1,0,0.611,241.86,2.11,7.73,0,69.3,245.77,527.31,25668,3
1150,H042,India,UPSCALE,3,Double,2,Online,Yes,Card,32.0,67,2024-11-01,11,0,0,0.478,285.98,3.88,8.77,0,39.2,274.37,642.17,57335,4
3632,H062,Philippines, economy ,2,Single,2,Walk-in,Yes,Card,35.0,0,2024-01-26,1,0,0,0.87,103.89,0.65,8.15,0,52.2,121.66,285.2,74797,3
1931,H005,uk,economy,1,Single,3,Online,Yes,Card,29.0,8,2025-09-12,9,0,0,0.707,,2.84,7.0,0,65.9,70.0,241.91,25972,5
167,H015,Philippines,economy,1,Single,3,Online,Yes,CASH,58.0,15,2024-01-24,1,0,0,0.786,75.61,2.8,5.37,0,57.2,77.87,287.81,37763,4
1676,H019,USA,economy,1,suite,4,Online,No,Card,26.0,19,2023-07-10,7,0,0,0.849,110.09,3.54,5.26,0,,119.09,537.62,50426,3
2813,H058,USA,upscale,4,Double,2,Online,Yes,Online,38.0,65,2024-02-01,2,0,0,0.667,376.33,3.67,9.4,0,38.5,413.17,915.25,9350,4
1584,H007,USA,midscale,3,Single,5,Online,Yes,Online,50.0,33,2024-01-14,1,1,0,0.571,240.22,1.23,7.89,0,39.9,234.34,1209.76,22498,3
3462,H061,USA,upscale,5,DOUBLE,3, travel agent , No ,Online,34.0,27,2023-02-17,2,0,0,0.542,665.12,3.96,9.56,0,53.1,687.01,2110.75,75071,4
2057,H002,Vietnam,economy,1,Single,1,Online,Yes,Card,71.0,61,2024-11-01,11,0,0,0.659,78.21,4.64,6.71,1,61.7,70.0,100.35,107598,3
1976,H062,Philippines,economy,2,Suite,3,Walk-in,Yes,Card,20.0,13,2024-08-20,8,0,0,0.761,184.55,0.65,8.56,1,61.1,186.98,662.22,85775,4
4358,H066,Thailand,midscale,3,Single,3,Walk-in,Yes,Card,35.0,41,2024-02-03,2,1,0,0.98,262.2,3.48,8.26,0,58.5,261.53,816.65,17448,5
156,H018,MALAYSIA,midscale,3,Double,2,Online,,Online,19.0,10,2025-04-25,4,0,0,0.696,213.15,3.68,9.25,0,37.0,241.37,581.31,57121,4
4929,H041,Indonesia,upscale,4,Single,1,Corporate,No,CASH,19.0,22,2022-11-27,11,1,0,0.621,,3.2,9.38,0,49.4,417.08,443.68,79456,5
5609,H045,Germany,economy,3,Single,3,Online,No,Card,59.0,13,2024-08-31,8,1,0,0.724,204.66,2.93,9.19,0,67.2,198.67,642.94,40694,4
6169,H024,singapore,economy,3,Double,2,online,no,Online,40.0,31,2023-05-30,5,0,0,0.742,359.06,5.76,9.8,0,60.7,106.595,538.24,118907,4
215,H029,Philippines,economy,1,Double,2,Online,Yes,Cash,19.0,52,2022-09-22,9,0,0,0.523,85.81,5.16,7.14,0,52.2,77.78,258.01,39879,3
1940,H018,Malaysia,midscale,3,Single,1,Online,Yes,Cash,48.0,38,2023-11-04,11,1,0,0.784,224.95,3.68,7.41,0,50.1,262.74,314.63,93579,4
5092,H010,Germany,midscale,3,Double,2,Online,No,Card,,21,2025-02-23,2,1,0,0.839,247.79,2.52,6.64,0,54.6,262.69,626.22,60334,4
436,H072,USA,upscale,4,SINGLE,1,Corporate,Yes,Card,,0,2024-03-01,3,0,0,0.718,346.79,6.78,9.8,0,45.0,356.28,476.23,64641,4
2271,H076,Vietnam,economy,1,Single,3,Online, Yes ,Card,22.0,21,2025-03-17,3,0,0,0.661,73.69,5.75,6.82,1,56.4,70.0,290.16,48454,5
1232,H027,Singapore,midscale,4,Single,1,online,Yes,Card,21.0,28,2024-10-22,10,0,0,0.621,300.72,1.31,,0,65.0,314.7,374.33,48424,5
3231,H022,India,upscale,3,Suite,4,Online,YES,CARD,,0,2024-05-01,5,0,0,0.48,,6.39,8.44,1,36.1,339.93,1423.92,63356,4
1023,H044,Germany,midscale,3,Single,2,Online,Yes,Online,39.0,100,2024-01-26,1,0,0,0.703,210.91,6.08,9.61,0,39.0,222.83,532.21,89643,5
4243,H021,Vietnam,upscale,4, Single ,2, Corporate ,Yes,Card,34.0,8,2023-05-07,5,1,0,0.821,363.07,9.56,8.69,0,57.4,373.0,845.21,54268,5
4740,H031,vietnam,midscale,4,SINGLE,3,Corporate,no,Online,41.0,9,2022-05-12,5,0,0,0.846,289.9,3.59,9.54,0,38.8,308.13,1006.38,76141,5
1372,H054,Thailand,upscale,4,single,1,Online,No,Cash,56.0,54,2022-12-17,12,1,0,0.902,477.79,3.26,9.15,0,66.2,468.71,504.76,7493,4
2728,H010,Germany,midscale,3,Double,4,Online,Yes,Card,33.0,41,2024-05-24,5,0,0,0.582,256.08,2.52,7.73,0,42.2,238.41,1047.6,109360,3
446,H066,Thailand,midscale,3,Double,1,Walk-in,Yes,Online,57.0,22,2022-05-16,5,0,0,0.697,203.03,3.48,8.36,0,54.3,222.99,332.64,94282,4
1602,H066,Thailand,midscale,3,Suite,1,travel agent,No,Card,53.0,12,2024-09-15,9,1,0,0.752,321.89,3.48,8.52,0,32.0,329.16,362.58,33990,5
4165,H010, Germany ,midscale,3,Single,2, Online ,No,Online,36.0,44,2024-02-28,2,0,0,0.82,211.5,2.52,8.42,0,45.0,219.92,522.42,73638,4
3224,H030,Philippines,economy,3,Single,3,Online,No,CARD,39.0,23,2024-04-05,4,0,0,0.797,162.23,5.78,9.11,0,59.3,172.65,547.06,66875,4
5988,H065,Vietnam,luxury,4,Single,1,Online, Yes ,Online,35.0,2,2024-10-27,10,1,0,0.6,520.98,4.96,8.21,0,35.6,528.48,621.62,65932,3
2043,H006,Singapore,economy,1,Suite,1,Online,Yes,Card,24.0,0,2024-11-14,11,0,0,0.898,99.78,2.95,7.89,0,66.9,130.87,173.16,6432,5
3792,H011,malaysia,upscale,4,Single,3,Online,No,Online,,4,2022-08-08,8,0,0,0.518,397.09,2.74,9.09,0,47.8,374.67,1201.28,79529,3
1438,H039,Malaysia,upscale,4,Double,3,Walk-in,Yes,Online,53.0,19,2024-02-25,2,1,0,0.714,470.72,6.99,9.8,0,67.8,561.46,1755.87,55963,3
4906,H073, India ,economy,1, double ,2,Online,YES,Online,20.0,16,2025-04-14,4,0,0,0.755,88.54,3.01,8.75,0,47.6,87.35,268.15,101496,5
3569,H030,Philippines,economy,3,Single,3,Travel Agent,No,Card,24.0,27,2023-03-24,3,0,0,0.712,156.97,5.78,8.08,0,39.1,154.41,522.34,81676,5
5989,H039,Malaysia,upscale,4, Double ,4,Walk-in,Yes,Card,30.0,30,2022-01-10,1,0,0,0.796,456.98,6.99,9.26,0,57.1,459.01,1948.8,89192,5
4988,H008,Usa,Economy,2,DOUBLE,5,WALK-IN,YES,Card,18.0,28,2024-05-02,5,0,0,0.668,120.34,5.9,5.2,0,66.3,117.27,677.03,60989,3
640,H070,Thailand,midscale,4,Double,1,Online,Yes,Card,23.0,82,2024-06-14,6,0,0,0.92,399.19,5.55,9.78,0,64.1,424.11,466.09,7187,4
2011,H067,Singapore,upscale,3,Single,2,Online,No,Cash,31.0,74,2025-04-25,4,0,0,0.475,232.65,4.68,8.84,1,56.7,205.7,442.6,111586,4
2514,H066,Thailand,Midscale,3,Single,1,Walk-in, Yes , Card ,48.0,36,2022-06-26,6,1,0,0.948,318.15,3.48,9.33,1,60.1,272.23,369.38,7679,5
625,H017,Philippines,midscale,3,Single,1,Travel Agent,Yes,Cash,48.0,21,2024-10-27,10,1,0,0.604,221.12,1.96,8.04,0,54.5,215.54,257.49,46686,3
2397,H005,UK,economy,1, Single ,1,Travel Agent,Yes,Online,,41,2024-04-19,4,0,0,0.656,78.61,2.84,6.14,0,48.6,80.17,97.13,137,4
3664,H050,Indonesia,luxury,5, Double ,4,Online,Yes,Card,46.0,17,2025-07-04,7,0,0,0.528,895.04,6.32,9.64,0,76.3,912.42,3679.17,76782,5
5736,H020,UK,economy,2,Suite,3,Travel Agent,Yes,Online,57.0,13,2022-10-28,10,0,0,0.625,133.09,4.78,6.61,0,43.6,159.93,541.98,90724,5
3786,H017,philippines,midscale,3,Double,1,Online,No,card,50.0,18,2023-02-09,2,0,0,0.68,251.71,1.96,8.25,0,68.5,276.91,344.32,65844,4
3372,H051,Thailand,midscale,4,Double,6,travel agent, Yes ,Online,35.0,30,2023-04-13,4,0,0,0.656,359.21,6.74,8.32,1,38.8,334.48,2097.31,53540,3
3599,H064,Malaysia,Luxury,5,Double,1,Walk-in,No,Card,33.0,44,2022-12-21,12,0,0,0.853,915.85,3.13,9.8,0,69.3,966.25,1008.56,55229,5
1918,H070,Thailand,Midscale,4,single,5,Travel Agent,No,Cash,50.0,22,2022-12-06,12,0,0,0.52,320.27,5.55,8.7,0,62.3,360.49,1862.28,17870,5
3479,H009,USA,midscale,3,Double,3,Online,Yes,CARD,18.0,0,2022-11-14,11,0,0,0.647,234.42,3.14,9.8,0,48.4,256.33,824.63,14969,3
5166,H070,Thailand,midscale,4,Single,1,Walk-in,Yes,CARD,18.0,4,2023-06-07,6,0,1,0.703,381.2,5.55,8.57,0,53.6,389.02,504.44,113976,5
5304,H065,Vietnam,luxury,4, Single ,2,Online,No,Card,42.0,54,2023-07-14,7,0,0,0.74,507.31,4.96,8.53,1,63.6,497.22,1084.32,63399,4
6192,H056,UK,midscale,3,SINGLE,4,Corporate, Yes ,Cash,49.0,14,2024-06-20,6,0,0,0.74,185.69,4.69,7.47,0,60.8,206.51,925.1,115943,2
2156,H046,Thailand,ECONOMY,3,Double,4,Walk-in,Yes,Cash,46.0,0,2025-03-25,3,0,0,0.636,177.75,1.01,8.63,0,39.7,181.83,778.79,23756,3
5477,H057,Germany,midscale,3,Suite,1,Online,Yes,Card,26.0,0,2024-08-12,8,0,0,0.691,345.88,4.91,8.03,1,66.3,350.62,423.1,106874,5
425,H060,Singapore,midscale,4,Double,3,Online,Yes,ONLINE,,0,2023-09-12,9,0,0,0.6,328.46,6.81,8.14,0,43.9,344.89,1138.57,65163,5
1778,H050,Indonesia,Luxury,5, Single ,1,Online,No,Card,55.0,16,2022-05-27,5,0,0,0.783,,6.32,9.8,0,35.2,709.43,814.48,51603,5
3572,H004,USA,economy,3,Suite,1,Online,Yes,Card,19.0,0,2023-06-14,6,0,0,0.831,241.51,6.02,8.14,0,68.8,312.71,420.98,112707,4
4804,H062,Philippines,economy,2,Single,3,Walk-in,Yes,Online,25.0,18,2024-10-02,10,0,0,0.554,91.33,0.65,7.32,0,40.2,101.61,330.23,13177,5
5621,H027,Singapore,midscale,4,suite,2,Travel Agent,No,Online,49.0,32,2023-06-17,6,1,0,,507.09,1.31,9.03,0,52.1,570.25,1156.24,34237,4
5358,H060,Singapore,midscale,4,Double,3,Corporate,Yes,Card,52.0,5,2024-09-23,9,0,0,0.897,370.7,6.81,9.28,0,57.8,357.09,1093.1,50375,5
4369,H013,Philippines,economy,2,Single,2,Online,No,Card,40.0,10,2022-01-23,1,1,0,0.98,127.56,4.24,7.28,0,53.0,119.5,351.52,11144,4
2780,H066,,midscale,3,Suite,3,Online,Yes,Cash,18.0,39,2025-07-10,7,0,1,0.742,378.62,3.48,8.51,1,87.5,391.85,1236.11,64933,5
2236,H025,Indonesia,upscale,3,Single,4,Online, Yes ,Card,42.0,25,2023-07-26,7,0,1,0.81,273.98,1.98,8.77,0,53.5,332.24,1386.49,87501,4
1831,H029,Philippines,economy,1, Single ,2,Corporate,Yes,Cash,61.0,26,2022-06-25,6,1,0,0.863,84.05,5.16,7.16,0,69.7,90.13,238.7,107417,3
38,H036,USA,Economy,2,Double,1,Corporate,No,Cash,,22,2024-08-14,8,0,0,0.883,132.01,2.2,8.32,1,73.7,141.58,261.51,82410,3
602,H062,Philippines, economy ,2,Double,2,Online,Yes,Card,41.0,14,2023-10-28,10,1,0,0.429,139.79,0.65,7.49,1,39.9,116.1,299.28,33249,5
158,H028,Germany,midscale,3,Single,3,Travel Agent,No,Card,29.0,50,2023-11-30,11,0,0,0.763,240.58,2.24,8.25,0,51.3,227.46,721.19,82162,4
3691,H060,Singapore,midscale,4,DOUBLE,3,Online,no,Card,57.0,14,2024-11-07,11,0,0,0.849,356.43,6.81,8.03,0,40.4,378.97,1180.59,115468,2
2409,H041,Indonesia,upscale,4,Double,1,Corporate,Yes,Card,36.0,0,2023-09-23,9,1,1,0.522,417.2,3.2,9.8,0,26.7,442.77,554.19,60841,3
4639,H017,Philippines,midscale,3,Double,1,Online,No,Card,43.0,3,2025-04-05,4,1,0,0.701,248.98,1.96,8.74,0,42.9,230.03,292.77,198,3
4777,H038,Malaysia,economy,3,Single,3,Walk-in, Yes ,card,20.0,58,2022-04-26,4,0,0,0.739,173.21,3.85,8.49,0,47.5,153.93,535.58,52274,4
1124,H073,India,economy,1,Single,3,Travel Agent,Yes, Card ,52.0,0,2024-09-13,9,0,0,0.758,70.0,3.01,7.25,0,42.1,70.0,259.57,107700,5
3993,H013,Philippines,economy,2,DOUBLE,2,Walk-in,Yes, ONLINE ,56.0,13,2024-11-16,11,1,0,0.737,132.94,4.24,7.75,0,55.2,140.65,379.96,21528,4
1722,H078,Singapore, economy ,1,Double,1,Online,Yes,Card,28.0,23,2024-02-20,2,0,0,0.613,80.95,1.55,6.95,0,63.3,85.39,134.75,116541,4
1299,H044, Germany ,midscale,3,Single,1,Corporate,Yes,Card,39.0,5,2022-12-08,12,0,0,0.818,231.79,6.08,8.68,0,72.2,261.51,359.23,30343,2
1881,H039,Malaysia,upscale,4,Single,2,Online,No,Online,39.0,36,2023-03-21,3,0,0,0.537,,6.99,8.78,0,52.0,317.18,711.35,29575,4
2031,H039,Malaysia,upscale,4,Double,1, Online ,No,Online,36.0,40,2025-01-19,1,1,0,0.77,452.46,6.99,8.2,0,36.4,470.41,550.77,82105,4
3522,H026,Singapore, upscale ,4,Suite,1,Online,No,Card,62.0,25,2023-12-22,12,0,0,0.73,598.57,0.83,8.75,0,54.0,668.8,684.16,75505,4
2116,H073,India,economy,1,Single,4,Online,No,Online,50.0,25,2022-08-22,8,0,0,0.687,80.87,3.01,6.9,1,57.7,76.12,337.53,114071,5
119,H001,Singapore,economy,2,Single,3,Online,Yes,Card,40.0,26,2022-09-29,9,0,0,0.629,107.85,1.78,7.97,0,42.9,106.03,434.62,8811,4
5073,H025,Indonesia,upscale,3,Suite,2,Travel Agent,Yes,Online,50.0,40,2022-03-27,3,1,0,0.767,423.99,1.98,9.31,0,68.3,475.11,981.86,67877,4
1050,H059,Malaysia,midscale,3,Single,2,Corporate,Yes,Online,61.0,16,2025-06-10,6,0,0,0.98,207.92,2.11,7.93,0,57.8,213.9,510.47,92958,4
726,H003,Thailand,midscale,2, DOUBLE ,4,Online, yes ,Card,40.0,12,2022-08-06,8,1,0,0.793,157.47,4.56,8.12,0,65.1,171.94,754.49,74483,5
5963,H020,UK,economy,2,Single,1,Online,Yes,Card,39.0,14,2023-01-20,1,0,0,0.801,113.41,4.78,8.56,0,56.0,117.79,144.43,24890,4
2245,H069,USA,midscale,3,Suite,1,Online,No,Online,55.0,74,2025-04-12,4,1,0,0.819,287.72,2.45,9.09,0,55.9,385.34,409.03,31396,4
2973,H035,UK,economy,2,Single,1,ONLINE,Yes,Cash,,12,2024-01-23,1,0,1,0.7,131.65,6.36,6.06,0,52.6,128.6,184.5,118395,2
5058,H021,,upscale,4,Single,2, Walk-in ,No,Card,18.0,38,2023-04-17,4,0,0,0.849,380.9,9.56,9.8,0,41.7,378.42,827.79,49101,4
6327,H075,Philippines,Upscale,3,Single,3,online,No,Card,23.0,56,2023-08-05,8,1,1,0.694,251.84,7.41,8.63,0,66.0,289.87,923.09,79882,5
5115,H037,Philippines,upscale,5,Double,3,Travel Agent,No,online,32.0,0,2025-06-04,6,0,0,0.767,600.87,1.92,9.8,0,52.0,710.73,2230.05,50471,3
2479,H005,UK,economy,1,Double,2,Travel Agent,Yes,Card,39.0,20,2024-03-04,3,0,0,0.754,80.3,2.84,7.79,0,54.1,82.88,181.7,76315,2
5499,H069,USA,midscale,3,single,3,Online,Yes,Card,57.0,45,2025-08-16,8,1,0,0.735,236.97,2.45,8.83,0,59.7,223.92,701.56,56415,5
2959,H023,Philippines,midscale,4,DOUBLE,1,travel agent,No,Card,61.0,34,2024-06-17,6,0,0,0.709,361.59,4.44,8.72,0,58.4,406.22,481.24,91256,4
101,H010,Germany,midscale,3,SINGLE,4,Online,Yes,Online,26.0,57,2025-02-15,2,1,0,0.738,272.21,2.52,8.25,0,72.0,243.48,1027.22,83920,5
4339,H064,Malaysia,luxury,5,Double,2,Walk-in,No,card,55.0,0,2023-11-03,11,0,0,0.793,835.29,3.13,9.8,0,58.7,878.33,1855.35,44635,5
5327,H028,Germany,midscale,3,Single,3,Walk-in,Yes,Card,20.0,10,2024-02-07,2,0,0,0.637,200.14,2.24,8.64,0,72.8,223.33,776.82,10578,4
3015,H003,Thailand,midscale,2,Suite,1,Online,No,Card,63.0,46,2024-05-16,5,0,0,0.828,205.58,4.56,7.1,1,52.5,229.15,342.62,18970,4
3496,H003,Thailand,midscale,2,Single,2, Online ,Yes,Online,41.0,0,2023-06-11,6,1,0,0.881,143.25,4.56,7.96,0,73.0,164.26,392.67,107907,5
3995,H063,UK,economy,2,Single,2,Online,NAN,Card,34.0,0,2024-11-08,11,0,0,0.814,107.21,4.2,7.71,1,54.0,106.13,265.49,112168,5
8,H030,Philippines,economy,3,Double,2,Online,Yes,Online,57.0,22,2022-09-04,9,1,1,0.885,205.52,5.78,9.8,1,42.5,212.28,441.18,110326,5
2090,H064,Malaysia,luxury,5,Single,4,Travel Agent,No,Online,44.0,37,2024-08-03,8,1,0,0.74,839.13,3.13,9.03,0,55.9,897.17,3688.35,58237,5
2191,H046,thailand,economy,3,Single,2,walk-in,Yes,Online,38.0,37,2023-06-08,6,0,0,0.651,184.33,1.01,8.49,1,48.2,148.91,363.46,55317,3
5064,H020,UK,Economy,2,Single,3,Corporate,Yes,Cash,20.0,17,2024-07-16,7,0,1,0.799,114.66,4.78,6.24,0,64.9,125.01,484.99,18084,5
181,H063,UK,economy,2,Suite,3,Travel Agent,No,CARD,50.0,65,2023-07-20,7,0,0,0.59,156.68,4.2,8.4,1,52.5,176.4,617.01,112487,5
342,H058,USA,upscale,4,Single,4,Travel Agent,No,Online,52.0,15,2025-04-29,4,0,0,0.692,318.71,3.67,8.93,0,39.2,342.59,1448.95,76195,3
4140,H078, Singapore ,economy,1,Single,1,Online,No,Online,19.0,0,2024-09-23,9,0,0,0.735,70.0,1.55,5.94,0,28.3,70.0,161.48,70063,4
3954,H079,Germany,upscale,4,Double,2,Corporate,Yes,Online,46.0,9,2024-02-13,2,0,0,0.761,,5.24,9.18,0,47.8,497.59,1069.43,14054,4
1748,H005,UK,economy,1,Double,3,Corporate,Yes,CARD,40.0,29,2023-01-28,1,1,0,0.903,81.45,2.84,5.82,0,43.0,87.8,341.5,85776,3
1954,H015,Philippines,economy,1,Single,3,Online,No,Card,36.0,30,2025-05-11,5,1,1,0.765,72.55,2.8,6.98,0,50.0,79.87,277.37,21731,4
5757,H017,Philippines,midscale,3,Double,1,Travel Agent,No,Card,25.0,31,2022-04-24,4,1,0,0.664,242.95,1.96,7.51,0,46.2,271.37,298.44,69724,5
1862,H050,Indonesia,luxury,5,single,1,Corporate,Yes,Card,56.0,9,2024-04-23,4,0,0,0.756,714.91,6.32,9.8,0,54.1,693.26,772.98,87258,5
1929,H036,USA, economy ,2,Double,4,Travel Agent,Yes, Card ,24.0,44,2024-03-04,3,0,1,0.597,144.92,2.2,6.02,0,55.0,134.97,574.13,79452,3
1909,H067,Singapore,upscale,3,Single,4,Corporate,Yes,Card,36.0,34,2025-09-20,9,1,0,0.884,277.08,4.68,8.12,0,53.1,284.6,1156.4,92333,4
1390,H056,UK,midscale,3,Double,5,Walk-in,Yes, Card ,46.0,45,2023-12-30,12,1,1,0.755,310.28,4.69,6.8,0,57.6,309.07,1566.93,101187,3
988,H002,Vietnam,ECONOMY,1,SINGLE,4,Corporate, Yes ,Card,49.0,6,2024-11-08,11,0,0,0.659,70.0,4.64,6.18,0,60.1,70.0,379.96,107594,2
